failed_service,failed_mode,injected_severity,affected_service,graph_distance,baseline_error_rate,fault_window_error_rate,severity_delta,was_impacted,time_to_impact_ms,baseline_latency_ms,fault_window_latency_ms,latency_delta_ms,failed_betweenness,failed_in_degree,failed_out_degree,failed_is_articulation_point,affected_betweenness,affected_in_degree,affected_out_degree,has_direct_edge,direct_edge_timeout_ms,direct_edge_retries,fault_mode_down
svc-13,slow,0.8,svc-04,,0.0,0.0,0.0,False,,95.1,88.1,-7.0,0.0,2,0,False,0.0,1,1,False,-1,-1,0
svc-13,slow,0.8,svc-05,1.0,0.0,1.0,1.0,True,0.0,229.3,2641.7,2412.4,0.0,2,0,False,0.01838,3,3,True,1200,1,0
svc-13,slow,0.8,svc-06,,0.0,0.0,0.0,False,,163.2,146.2,-17.0,0.0,2,0,False,0.01103,1,3,False,-1,-1,0
svc-13,slow,0.8,svc-07,,0.0,0.0,0.0,False,,160.4,116.6,-43.8,0.0,2,0,False,0.01838,1,5,False,-1,-1,0
svc-13,slow,0.8,svc-08,1.0,0.0,0.0,0.0,False,,238.5,1345.8,1107.3,0.0,2,0,False,0.04412,2,5,True,1500,1,0
svc-13,slow,0.8,svc-09,2.0,0.0,0.0,0.0,False,,244.3,1445.3,1201.0,0.0,2,0,False,0.01838,1,3,False,-1,-1,0
svc-13,slow,0.8,svc-10,,0.0,0.0,0.0,False,,19.0,24.3,5.3,0.0,2,0,False,0.0,6,0,False,-1,-1,0
svc-13,slow,0.8,svc-11,,0.0,0.0,0.0,False,,17.1,24.1,7.0,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-13,slow,0.8,svc-12,,0.0,0.0,0.0,False,,20.3,23.9,3.6,0.0,2,0,False,0.0,1,0,False,-1,-1,0
svc-13,slow,0.8,svc-14,,0.0,0.0,0.0,False,,20.1,22.9,2.8,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-13,slow,0.8,svc-15,,0.0,0.0,0.0,False,,19.1,24.2,5.1,0.0,2,0,False,0.0,3,0,False,-1,-1,0
svc-13,slow,0.8,svc-16,,0.0,0.0,0.0,False,,19.7,24.3,4.6,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-13,slow,0.8,svc-17,,0.0,0.0,0.0,False,,19.0,23.5,4.5,0.0,2,0,False,0.0,1,0,False,-1,-1,0
svc-13,slow,0.3,svc-00,3.0,0.0,0.0,0.0,False,,259.1,723.2,464.1,0.0,2,0,False,0.0,0,3,False,-1,-1,0
svc-13,slow,0.3,svc-01,2.0,0.0,0.0,0.0,False,,229.0,717.6,488.6,0.0,2,0,False,0.0,0,1,False,-1,-1,0
svc-13,slow,0.3,svc-02,2.0,0.0,0.0,0.0,False,,219.4,702.8,483.4,0.0,2,0,False,0.0,0,2,False,-1,-1,0
svc-13,slow,0.3,svc-03,2.0,0.0,0.0,0.0,False,,244.1,702.1,458.0,0.0,2,0,False,0.0,0,2,False,-1,-1,0
svc-13,slow,0.3,svc-04,,0.0,0.0,0.0,False,,125.5,110.4,-15.1,0.0,2,0,False,0.0,1,1,False,-1,-1,0
svc-13,slow,0.3,svc-05,1.0,0.0,0.0,0.0,False,,192.7,686.9,494.2,0.0,2,0,False,0.01838,3,3,True,1200,1,0
svc-13,slow,0.3,svc-06,,0.0,0.0,0.0,False,,122.5,128.9,6.4,0.0,2,0,False,0.01103,1,3,False,-1,-1,0
svc-13,slow,0.3,svc-07,,0.0,0.0,0.0,False,,116.9,117.9,1.0,0.0,2,0,False,0.01838,1,5,False,-1,-1,0
svc-13,slow,0.3,svc-08,1.0,0.0,0.0,0.0,False,,234.4,604.8,370.4,0.0,2,0,False,0.04412,2,5,True,1500,1,0
svc-13,slow,0.3,svc-09,2.0,0.0,0.0,0.0,False,,241.4,700.2,458.8,0.0,2,0,False,0.01838,1,3,False,-1,-1,0
svc-13,slow,0.3,svc-10,,0.0,0.0,0.0,False,,17.6,13.6,-4.0,0.0,2,0,False,0.0,6,0,False,-1,-1,0
svc-13,slow,0.3,svc-11,,0.0,0.0,0.0,False,,18.2,13.6,-4.6,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-13,slow,0.3,svc-12,,0.0,0.0,0.0,False,,18.6,14.5,-4.1,0.0,2,0,False,0.0,1,0,False,-1,-1,0
svc-13,slow,0.3,svc-14,,0.0,0.0,0.0,False,,18.6,14.4,-4.2,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-13,slow,0.3,svc-15,,0.0,0.0,0.0,False,,18.3,13.7,-4.6,0.0,2,0,False,0.0,3,0,False,-1,-1,0
svc-13,slow,0.3,svc-16,,0.0,0.0,0.0,False,,16.9,13.9,-3.0,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-13,slow,0.3,svc-17,,0.0,0.0,0.0,False,,18.2,14.5,-3.7,0.0,2,0,False,0.0,1,0,False,-1,-1,0
svc-14,down,1.0,svc-00,2.0,0.0,1.0,1.0,True,0.0,230.6,230.8,0.2,0.0,2,0,False,0.0,0,3,False,-1,-1,1
svc-14,down,1.0,svc-01,,0.0,0.0,0.0,False,,227.8,214.8,-13.0,0.0,2,0,False,0.0,0,1,False,-1,-1,1
svc-14,down,1.0,svc-02,2.0,0.0,0.0,0.0,False,,211.7,203.6,-8.1,0.0,2,0,False,0.0,0,2,False,-1,-1,1
svc-14,down,1.0,svc-03,,0.0,0.0,0.0,False,,215.0,203.4,-11.6,0.0,2,0,False,0.0,0,2,False,-1,-1,1
svc-14,down,1.0,svc-04,,0.0,0.0,0.0,False,,89.6,82.3,-7.3,0.0,2,0,False,0.0,1,1,False,-1,-1,1
svc-14,down,1.0,svc-05,,0.0,0.0,0.0,False,,190.6,181.3,-9.3,0.0,2,0,False,0.01838,3,3,False,-1,-1,1
svc-14,down,1.0,svc-06,1.0,0.0,1.0,1.0,True,0.0,124.7,157.2,32.5,0.0,2,0,False,0.01103,1,3,True,800,1,1
svc-14,down,1.0,svc-07,1.0,0.0,0.0,0.0,False,,113.2,110.6,-2.6,0.0,2,0,False,0.01838,1,5,True,1200,1,1
svc-14,down,1.0,svc-08,,0.0,0.0,0.0,False,,196.0,156.6,-39.4,0.0,2,0,False,0.04412,2,5,False,-1,-1,1
svc-14,down,1.0,svc-09,,0.0,0.0,0.0,False,,205.1,201.2,-3.9,0.0,2,0,False,0.01838,1,3,False,-1,-1,1
svc-14,down,1.0,svc-10,,0.0,0.0,0.0,False,,14.9,10.8,-4.1,0.0,2,0,False,0.0,6,0,False,-1,-1,1
svc-14,down,1.0,svc-11,,0.0,0.0,0.0,False,,16.3,11.5,-4.8,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-14,down,1.0,svc-12,,0.0,0.0,0.0,False,,16.7,12.0,-4.7,0.0,2,0,False,0.0,1,0,False,-1,-1,1
svc-14,down,1.0,svc-13,,0.0,0.0,0.0,False,,15.7,12.8,-2.9,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-14,down,1.0,svc-15,,0.0,0.0,0.0,False,,16.5,11.9,-4.6,0.0,2,0,False,0.0,3,0,False,-1,-1,1
svc-14,down,1.0,svc-16,,0.0,0.0,0.0,False,,15.7,12.0,-3.7,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-14,down,1.0,svc-17,,0.0,0.0,0.0,False,,15.4,10.6,-4.8,0.0,2,0,False,0.0,1,0,False,-1,-1,1
svc-14,down,0.5,svc-00,2.0,0.0,0.375,0.375,True,0.0,273.0,255.2,-17.8,0.0,2,0,False,0.0,0,3,False,-1,-1,1
svc-14,down,0.5,svc-01,,0.0,0.0,0.0,False,,258.9,237.3,-21.6,0.0,2,0,False,0.0,0,1,False,-1,-1,1
svc-14,down,0.5,svc-02,2.0,0.0,0.0,0.0,False,,248.5,226.0,-22.5,0.0,2,0,False,0.0,0,2,False,-1,-1,1
svc-14,down,0.5,svc-03,,0.0,0.0,0.0,False,,250.3,238.8,-11.5,0.0,2,0,False,0.0,0,2,False,-1,-1,1
svc-14,down,0.5,svc-04,,0.0,0.0,0.0,False,,153.8,74.3,-79.5,0.0,2,0,False,0.0,1,1,False,-1,-1,1
svc-14,down,0.5,svc-05,,0.0,0.0,0.0,False,,220.7,201.6,-19.1,0.0,2,0,False,0.01838,3,3,False,-1,-1,1
svc-14,down,0.5,svc-06,1.0,0.0,0.125,0.125,True,1506.5,155.3,151.0,-4.3,0.0,2,0,False,0.01103,1,3,True,800,1,1
svc-14,down,0.5,svc-07,1.0,0.0,0.0,0.0,False,,107.6,135.6,28.0,0.0,2,0,False,0.01838,1,5,True,1200,1,1
svc-14,down,0.5,svc-08,,0.0,0.0,0.0,False,,222.3,225.8,3.5,0.0,2,0,False,0.04412,2,5,False,-1,-1,1
svc-14,down,0.5,svc-09,,0.0,0.0,0.0,False,,227.2,232.3,5.1,0.0,2,0,False,0.01838,1,3,False,-1,-1,1
svc-14,down,0.5,svc-10,,0.0,0.0,0.0,False,,20.7,17.5,-3.2,0.0,2,0,False,0.0,6,0,False,-1,-1,1
svc-14,down,0.5,svc-11,,0.0,0.0,0.0,False,,21.2,16.9,-4.3,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-14,down,0.5,svc-12,,0.0,0.0,0.0,False,,16.8,18.4,1.6,0.0,2,0,False,0.0,1,0,False,-1,-1,1
svc-14,down,0.5,svc-13,,0.0,0.0,0.0,False,,18.5,18.2,-0.3,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-14,down,0.5,svc-15,,0.0,0.0,0.0,False,,19.5,17.3,-2.2,0.0,2,0,False,0.0,3,0,False,-1,-1,1
svc-14,down,0.5,svc-16,,0.0,0.0,0.0,False,,19.4,17.2,-2.2,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-14,down,0.5,svc-17,,0.0,0.0,0.0,False,,20.1,18.1,-2.0,0.0,2,0,False,0.0,1,0,False,-1,-1,1
svc-14,slow,0.8,svc-00,2.0,0.0,1.0,1.0,True,0.0,249.7,882.9,633.2,0.0,2,0,False,0.0,0,3,False,-1,-1,0
svc-14,slow,0.8,svc-01,,0.0,0.0,0.0,False,,227.1,219.6,-7.5,0.0,2,0,False,0.0,0,1,False,-1,-1,0
svc-14,slow,0.8,svc-02,2.0,0.0,1.0,1.0,True,0.0,217.5,3012.2,2794.7,0.0,2,0,False,0.0,0,2,False,-1,-1,0
svc-14,slow,0.8,svc-03,,0.0,0.0,0.0,False,,229.0,213.9,-15.1,0.0,2,0,False,0.0,0,2,False,-1,-1,0
svc-14,slow,0.8,svc-04,,0.0,0.0,0.0,False,,110.1,123.4,13.3,0.0,2,0,False,0.0,1,1,False,-1,-1,0
svc-14,slow,0.8,svc-05,,0.0,0.0,0.0,False,,190.5,187.8,-2.7,0.0,2,0,False,0.01838,3,3,False,-1,-1,0
svc-14,slow,0.8,svc-06,1.0,0.0,1.0,1.0,True,0.0,129.3,1762.4,1633.1,0.0,2,0,False,0.01103,1,3,True,800,1,0
svc-14,slow,0.8,svc-07,1.0,0.0,0.0,0.0,False,,143.7,2514.3,2370.6,0.0,2,0,False,0.01838,1,5,True,1200,1,0
svc-14,slow,0.8,svc-08,,0.0,0.0,0.0,False,,174.7,203.8,29.1,0.0,2,0,False,0.04412,2,5,False,-1,-1,0
svc-14,slow,0.8,svc-09,,0.0,0.0,0.0,False,,221.6,215.8,-5.8,0.0,2,0,False,0.01838,1,3,False,-1,-1,0
svc-14,slow,0.8,svc-10,,0.0,0.0,0.0,False,,17.7,11.9,-5.8,0.0,2,0,False,0.0,6,0,False,-1,-1,0
svc-14,slow,0.8,svc-11,,0.0,0.0,0.0,False,,17.4,13.0,-4.4,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-14,slow,0.8,svc-12,,0.0,0.0,0.0,False,,19.2,14.7,-4.5,0.0,2,0,False,0.0,1,0,False,-1,-1,0
svc-14,slow,0.8,svc-13,,0.0,0.0,0.0,False,,18.3,14.0,-4.3,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-14,slow,0.8,svc-15,,0.0,0.0,0.0,False,,18.1,13.9,-4.2,0.0,2,0,False,0.0,3,0,False,-1,-1,0
svc-14,slow,0.8,svc-16,,0.0,0.0,0.0,False,,18.4,14.3,-4.1,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-14,slow,0.8,svc-17,,0.0,0.0,0.0,False,,18.6,14.3,-4.3,0.0,2,0,False,0.0,1,0,False,-1,-1,0
svc-14,slow,0.3,svc-00,2.0,0.0,0.0,0.0,False,,255.4,676.9,421.5,0.0,2,0,False,0.0,0,3,False,-1,-1,0
svc-14,slow,0.3,svc-01,,0.0,0.0,0.0,False,,234.8,244.6,9.8,0.0,2,0,False,0.0,0,1,False,-1,-1,0
svc-14,slow,0.3,svc-02,2.0,0.0,0.0,0.0,False,,223.5,659.7,436.2,0.0,2,0,False,0.0,0,2,False,-1,-1,0
svc-14,slow,0.3,svc-03,,0.0,0.0,0.0,False,,236.5,242.5,6.0,0.0,2,0,False,0.0,0,2,False,-1,-1,0
svc-14,slow,0.3,svc-04,,0.0,0.0,0.0,False,,103.8,118.1,14.3,0.0,2,0,False,0.0,1,1,False,-1,-1,0
svc-14,slow,0.3,svc-05,,0.0,0.0,0.0,False,,196.6,209.7,13.1,0.0,2,0,False,0.01838,3,3,False,-1,-1,0
svc-14,slow,0.3,svc-06,1.0,0.0,0.0,0.0,False,,129.5,638.2,508.7,0.0,2,0,False,0.01103,1,3,True,800,1,0
svc-14,slow,0.3,svc-07,1.0,0.0,0.0,0.0,False,,124.9,610.9,486.0,0.0,2,0,False,0.01838,1,5,True,1200,1,0
svc-14,slow,0.3,svc-08,,0.0,0.0,0.0,False,,225.0,228.3,3.3,0.0,2,0,False,0.04412,2,5,False,-1,-1,0
svc-14,slow,0.3,svc-09,,0.0,0.0,0.0,False,,235.6,236.5,0.9,0.0,2,0,False,0.01838,1,3,False,-1,-1,0
svc-14,slow,0.3,svc-10,,0.0,0.0,0.0,False,,13.8,13.4,-0.4,0.0,2,0,False,0.0,6,0,False,-1,-1,0
svc-14,slow,0.3,svc-11,,0.0,0.0,0.0,False,,16.5,14.1,-2.4,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-14,slow,0.3,svc-12,,0.0,0.0,0.0,False,,16.1,14.8,-1.3,0.0,2,0,False,0.0,1,0,False,-1,-1,0
svc-14,slow,0.3,svc-13,,0.0,0.0,0.0,False,,16.6,16.5,-0.1,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-14,slow,0.3,svc-15,,0.0,0.0,0.0,False,,15.1,13.5,-1.6,0.0,2,0,False,0.0,3,0,False,-1,-1,0
svc-14,slow,0.3,svc-16,,0.0,0.0,0.0,False,,13.9,14.3,0.4,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-14,slow,0.3,svc-17,,0.0,0.0,0.0,False,,16.4,13.4,-3.0,0.0,2,0,False,0.0,1,0,False,-1,-1,0
svc-15,down,1.0,svc-00,2.0,0.0,1.0,1.0,True,0.0,260.6,331.1,70.5,0.0,3,0,False,0.0,0,3,False,-1,-1,1
svc-15,down,1.0,svc-01,,0.0,0.0,0.0,False,,252.3,245.4,-6.9,0.0,3,0,False,0.0,0,1,False,-1,-1,1
svc-15,down,1.0,svc-02,2.0,0.0,0.0,0.0,False,,241.1,231.1,-10.0,0.0,3,0,False,0.0,0,2,False,-1,-1,1
svc-15,down,1.0,svc-03,2.0,0.0,0.0,0.0,False,,246.1,304.4,58.3,0.0,3,0,False,0.0,0,2,False,-1,-1,1
svc-15,down,1.0,svc-04,,0.0,0.0,0.0,False,,124.5,116.7,-7.8,0.0,3,0,False,0.0,1,1,False,-1,-1,1
svc-15,down,1.0,svc-05,,0.0,0.0,0.0,False,,214.6,191.0,-23.6,0.0,3,0,False,0.01838,3,3,False,-1,-1,1
svc-15,down,1.0,svc-06,1.0,0.0,1.0,1.0,True,0.0,133.3,169.7,36.4,0.0,3,0,False,0.01103,1,3,True,1200,1,1
svc-15,down,1.0,svc-07,1.0,0.0,0.0,0.0,False,,141.1,138.2,-2.9,0.0,3,0,False,0.01838,1,5,True,1200,0,1
svc-15,down,1.0,svc-08,1.0,0.0,0.0,0.0,False,,234.3,278.5,44.2,0.0,3,0,False,0.04412,2,5,True,1500,2,1
svc-15,down,1.0,svc-09,2.0,0.0,0.0,0.0,False,,241.7,302.7,61.0,0.0,3,0,False,0.01838,1,3,False,-1,-1,1
svc-15,down,1.0,svc-10,,0.0,0.0,0.0,False,,14.4,14.3,-0.1,0.0,3,0,False,0.0,6,0,False,-1,-1,1
svc-15,down,1.0,svc-11,,0.0,0.0,0.0,False,,17.2,16.2,-1.0,0.0,3,0,False,0.0,2,0,False,-1,-1,1
svc-15,down,1.0,svc-12,,0.0,0.0,0.0,False,,18.1,16.3,-1.8,0.0,3,0,False,0.0,1,0,False,-1,-1,1
svc-15,down,1.0,svc-13,,0.0,0.0,0.0,False,,17.4,16.3,-1.1,0.0,3,0,False,0.0,2,0,False,-1,-1,1
svc-15,down,1.0,svc-14,,0.0,0.0,0.0,False,,16.8,16.6,-0.2,0.0,3,0,False,0.0,2,0,False,-1,-1,1
svc-15,down,1.0,svc-16,,0.0,0.0,0.0,False,,17.6,15.4,-2.2,0.0,3,0,False,0.0,2,0,False,-1,-1,1
svc-15,down,1.0,svc-17,,0.0,0.0,0.0,False,,17.0,14.4,-2.6,0.0,3,0,False,0.0,1,0,False,-1,-1,1
svc-15,down,0.5,svc-00,2.0,0.0,0.125,0.125,True,2248.9,287.8,293.1,5.3,0.0,3,0,False,0.0,0,3,False,-1,-1,1
svc-15,down,0.5,svc-01,,0.0,0.0,0.0,False,,281.4,242.8,-38.6,0.0,3,0,False,0.0,0,1,False,-1,-1,1
svc-15,down,0.5,svc-02,2.0,0.0,0.0,0.0,False,,272.4,230.6,-41.8,0.0,3,0,False,0.0,0,2,False,-1,-1,1
svc-15,down,0.5,svc-03,2.0,0.0,0.0,0.0,False,,267.1,257.0,-10.1,0.0,3,0,False,0.0,0,2,False,-1,-1,1
svc-15,down,0.5,svc-04,,0.0,0.0,0.0,False,,96.5,106.2,9.7,0.0,3,0,False,0.0,1,1,False,-1,-1,1
svc-15,down,0.5,svc-05,,0.0,0.0,0.0,False,,238.7,205.1,-33.6,0.0,3,0,False,0.01838,3,3,False,-1,-1,1
svc-15,down,0.5,svc-06,1.0,0.0,0.375,0.375,True,0.0,166.2,153.5,-12.7,0.0,3,0,False,0.01103,1,3,True,1200,1,1
svc-15,down,0.5,svc-07,1.0,0.0,0.0,0.0,False,,176.5,120.6,-55.9,0.0,3,0,False,0.01838,1,5,True,1200,0,1
svc-15,down,0.5,svc-08,1.0,0.0,0.0,0.0,False,,240.9,231.0,-9.9,0.0,3,0,False,0.04412,2,5,True,1500,2,1
svc-15,down,0.5,svc-09,2.0,0.0,0.0,0.0,False,,267.6,250.5,-17.1,0.0,3,0,False,0.01838,1,3,False,-1,-1,1
svc-15,down,0.5,svc-10,,0.0,0.0,0.0,False,,24.9,15.4,-9.5,0.0,3,0,False,0.0,6,0,False,-1,-1,1
svc-15,down,0.5,svc-11,,0.0,0.0,0.0,False,,24.4,16.6,-7.8,0.0,3,0,False,0.0,2,0,False,-1,-1,1
svc-15,down,0.5,svc-12,,0.0,0.0,0.0,False,,25.0,16.3,-8.7,0.0,3,0,False,0.0,1,0,False,-1,-1,1
svc-15,down,0.5,svc-13,,0.0,0.0,0.0,False,,25.6,17.4,-8.2,0.0,3,0,False,0.0,2,0,False,-1,-1,1
svc-15,down,0.5,svc-14,,0.0,0.0,0.0,False,,25.3,17.0,-8.3,0.0,3,0,False,0.0,2,0,False,-1,-1,1
svc-15,down,0.5,svc-16,,0.0,0.0,0.0,False,,26.1,16.1,-10.0,0.0,3,0,False,0.0,2,0,False,-1,-1,1
svc-15,down,0.5,svc-17,,0.0,0.0,0.0,False,,26.1,16.3,-9.8,0.0,3,0,False,0.0,1,0,False,-1,-1,1
svc-15,slow,0.8,svc-00,2.0,0.0,1.0,1.0,True,0.0,257.4,912.6,655.2,0.0,3,0,False,0.0,0,3,False,-1,-1,0
svc-15,slow,0.8,svc-01,,0.0,0.0,0.0,False,,233.6,258.6,25.0,0.0,3,0,False,0.0,0,1,False,-1,-1,0
svc-15,slow,0.8,svc-02,2.0,0.0,0.0,0.0,False,,235.4,1365.5,1130.1,0.0,3,0,False,0.0,0,2,False,-1,-1,0
svc-15,slow,0.8,svc-03,2.0,0.0,1.0,1.0,True,0.0,233.3,1735.3,1502.0,0.0,3,0,False,0.0,0,2,False,-1,-1,0
svc-15,slow,0.8,svc-04,,0.0,0.0,0.0,False,,114.1,103.1,-11.0,0.0,3,0,False,0.0,1,1,False,-1,-1,0
svc-15,slow,0.8,svc-05,,0.0,0.0,0.0,False,,209.8,213.0,3.2,0.0,3,0,False,0.01838,3,3,False,-1,-1,0
svc-15,slow,0.8,svc-06,1.0,0.0,1.0,1.0,True,0.0,145.5,2576.6,2431.1,0.0,3,0,False,0.01103,1,3,True,1200,1,0
svc-15,slow,0.8,svc-07,1.0,0.0,0.0,0.0,False,,135.2,1339.6,1204.4,0.0,3,0,False,0.01838,1,5,True,1200,0,0
svc-15,slow,0.8,svc-08,1.0,0.0,0.0,0.0,False,,172.8,1465.7,1292.9,0.0,3,0,False,0.04412,2,5,True,1500,2,0
svc-15,slow,0.8,svc-09,2.0,0.0,0.0,0.0,False,,232.2,1472.6,1240.4,0.0,3,0,False,0.01838,1,3,False,-1,-1,0
svc-15,slow,0.8,svc-10,,0.0,0.0,0.0,False,,14.3,16.4,2.1,0.0,3,0,False,0.0,6,0,False,-1,-1,0
svc-15,slow,0.8,svc-11,,0.0,0.0,0.0,False,,20.3,18.3,-2.0,0.0,3,0,False,0.0,2,0,False,-1,-1,0
svc-15,slow,0.8,svc-12,,0.0,0.0,0.0,False,,18.5,15.6,-2.9,0.0,3,0,False,0.0,1,0,False,-1,-1,0
svc-15,slow,0.8,svc-13,,0.0,0.0,0.0,False,,19.8,18.4,-1.4,0.0,3,0,False,0.0,2,0,False,-1,-1,0
svc-15,slow,0.8,svc-14,,0.0,0.0,0.0,False,,18.6,18.2,-0.4,0.0,3,0,False,0.0,2,0,False,-1,-1,0
svc-15,slow,0.8,svc-16,,0.0,0.0,0.0,False,,18.6,18.0,-0.6,0.0,3,0,False,0.0,2,0,False,-1,-1,0
svc-15,slow,0.8,svc-17,,0.0,0.0,0.0,False,,18.2,17.8,-0.4,0.0,3,0,False,0.0,1,0,False,-1,-1,0
svc-15,slow,0.3,svc-00,2.0,0.0,0.0,0.0,False,,271.9,785.2,513.3,0.0,3,0,False,0.0,0,3,False,-1,-1,0
svc-15,slow,0.3,svc-01,,0.0,0.0,0.0,False,,243.2,250.3,7.1,0.0,3,0,False,0.0,0,1,False,-1,-1,0
svc-15,slow,0.3,svc-02,2.0,0.0,0.0,0.0,False,,225.0,693.7,468.7,0.0,3,0,False,0.0,0,2,False,-1,-1,0
svc-15,slow,0.3,svc-03,2.0,0.0,0.0,0.0,False,,257.5,754.0,496.5,0.0,3,0,False,0.0,0,2,False,-1,-1,0
svc-15,slow,0.3,svc-04,,0.0,0.0,0.0,False,,116.9,112.0,-4.9,0.0,3,0,False,0.0,1,1,False,-1,-1,0
svc-15,slow,0.3,svc-05,,0.0,0.0,0.0,False,,209.5,212.8,3.3,0.0,3,0,False,0.01838,3,3,False,-1,-1,0
svc-15,slow,0.3,svc-06,1.0,0.0,0.0,0.0,False,,138.6,640.9,502.3,0.0,3,0,False,0.01103,1,3,True,1200,1,0
svc-15,slow,0.3,svc-07,1.0,0.0,0.0,0.0,False,,161.3,639.4,478.1,0.0,3,0,False,0.01838,1,5,True,1200,0,0
svc-15,slow,0.3,svc-08,1.0,0.0,0.0,0.0,False,,214.0,657.0,443.0,0.0,3,0,False,0.04412,2,5,True,1500,2,0
svc-15,slow,0.3,svc-09,2.0,0.0,0.0,0.0,False,,253.7,747.4,493.7,0.0,3,0,False,0.01838,1,3,False,-1,-1,0
svc-15,slow,0.3,svc-10,,0.0,0.0,0.0,False,,15.3,15.8,0.5,0.0,3,0,False,0.0,6,0,False,-1,-1,0
svc-15,slow,0.3,svc-11,,0.0,0.0,0.0,False,,13.7,13.9,0.2,0.0,3,0,False,0.0,2,0,False,-1,-1,0
svc-15,slow,0.3,svc-12,,0.0,0.0,0.0,False,,15.3,15.3,0.0,0.0,3,0,False,0.0,1,0,False,-1,-1,0
svc-15,slow,0.3,svc-13,,0.0,0.0,0.0,False,,17.3,15.0,-2.3,0.0,3,0,False,0.0,2,0,False,-1,-1,0
svc-15,slow,0.3,svc-14,,0.0,0.0,0.0,False,,16.1,14.9,-1.2,0.0,3,0,False,0.0,2,0,False,-1,-1,0
svc-15,slow,0.3,svc-16,,0.0,0.0,0.0,False,,14.0,14.4,0.4,0.0,3,0,False,0.0,2,0,False,-1,-1,0
svc-15,slow,0.3,svc-17,,0.0,0.0,0.0,False,,13.9,14.6,0.7,0.0,3,0,False,0.0,1,0,False,-1,-1,0
svc-16,down,1.0,svc-00,3.0,0.0,0.0,0.0,False,,237.6,256.3,18.7,0.0,2,0,False,0.0,0,3,False,-1,-1,1
svc-16,down,1.0,svc-01,,0.0,0.0,0.0,False,,226.7,227.2,0.5,0.0,2,0,False,0.0,0,1,False,-1,-1,1
svc-16,down,1.0,svc-02,2.0,0.0,0.0,0.0,False,,212.7,211.2,-1.5,0.0,2,0,False,0.0,0,2,False,-1,-1,1
svc-16,down,1.0,svc-03,2.0,0.0,0.0,0.0,False,,216.3,241.8,25.5,0.0,2,0,False,0.0,0,2,False,-1,-1,1
svc-16,down,1.0,svc-04,,0.0,0.0,0.0,False,,99.8,106.2,6.4,0.0,2,0,False,0.0,1,1,False,-1,-1,1
svc-16,down,1.0,svc-05,,0.0,0.0,0.0,False,,191.4,190.8,-0.6,0.0,2,0,False,0.01838,3,3,False,-1,-1,1
svc-16,down,1.0,svc-06,,0.0,0.0,0.0,False,,125.1,130.6,5.5,0.0,2,0,False,0.01103,1,3,False,-1,-1,1
svc-16,down,1.0,svc-07,1.0,0.0,0.0,0.0,False,,110.3,121.0,10.7,0.0,2,0,False,0.01838,1,5,True,2000,1,1
svc-16,down,1.0,svc-08,1.0,0.0,0.0,0.0,False,,176.5,219.3,42.8,0.0,2,0,False,0.04412,2,5,True,1500,1,1
svc-16,down,1.0,svc-09,2.0,0.0,0.0,0.0,False,,210.3,229.4,19.1,0.0,2,0,False,0.01838,1,3,False,-1,-1,1
svc-16,down,1.0,svc-10,,0.0,0.0,0.0,False,,15.6,16.9,1.3,0.0,2,0,False,0.0,6,0,False,-1,-1,1
svc-16,down,1.0,svc-11,,0.0,0.0,0.0,False,,15.4,16.9,1.5,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-16,down,1.0,svc-12,,0.0,0.0,0.0,False,,14.3,16.8,2.5,0.0,2,0,False,0.0,1,0,False,-1,-1,1
svc-16,down,1.0,svc-13,,0.0,0.0,0.0,False,,14.4,17.1,2.7,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-16,down,1.0,svc-14,,0.0,0.0,0.0,False,,15.5,16.6,1.1,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-16,down,1.0,svc-15,,0.0,0.0,0.0,False,,14.5,17.2,2.7,0.0,2,0,False,0.0,3,0,False,-1,-1,1
svc-16,down,1.0,svc-17,,0.0,0.0,0.0,False,,14.6,16.4,1.8,0.0,2,0,False,0.0,1,0,False,-1,-1,1
svc-16,down,0.5,svc-00,3.0,0.0,0.0,0.0,False,,289.0,258.8,-30.2,0.0,2,0,False,0.0,0,3,False,-1,-1,1
svc-16,down,0.5,svc-01,,0.0,0.0,0.0,False,,269.1,237.6,-31.5,0.0,2,0,False,0.0,0,1,False,-1,-1,1
